0: output to qw.linear.o
Could not open qw.linear.config. Generating configurations from scratch
129: Timestep is 1.80565
620: Timestep is 1.80565
1519: Timestep is 1.80565
1193: Timestep is 1.80565
897: Timestep is 1.80565
1944: Timestep is 1.80565
1788: Timestep is 1.80565
132: Timestep is 1.80565
317: Timestep is 1.80565
1945: Timestep is 1.80565
1789: Timestep is 1.80565
136: Timestep is 1.80565
621: Timestep is 1.80565
1522: Timestep is 1.80565
1194: Timestep is 1.80565
318: Timestep is 1.80565
898: Timestep is 1.80565
1947: Timestep is 1.80565
138: Timestep is 1.80565
623: Timestep is 1.80565
1195: Timestep is 1.80565
1951: Timestep is 1.80565
1790: Timestep is 1.80565
1527: Timestep is 1.80565
319: Timestep is 1.80565
900: Timestep is 1.80565
1791: Timestep is 1.80565
626: Timestep is 1.80565
1197: Timestep is 1.80565
320: Timestep is 1.80565
901: Timestep is 1.80565
1953: Timestep is 1.80565
1530: Timestep is 1.80565
323: Timestep is 1.80565
1794: Timestep is 1.80565
627: Timestep is 1.80565
1198: Timestep is 1.80565
905: Timestep is 1.80565
1954: Timestep is 1.80565
1795: Timestep is 1.80565
140: Timestep is 1.80565
1536: Timestep is 1.80565
325: Timestep is 1.80565
909: Timestep is 1.80565
141: Timestep is 1.80565
629: Timestep is 1.80565
1538: Timestep is 1.80565
1199: Timestep is 1.80565
1956: Timestep is 1.80565
1801: Timestep is 1.80565
329: Timestep is 1.80565
911: Timestep is 1.80565
1813: Timestep is 1.80565
630: Timestep is 1.80565
331: Timestep is 1.80565
916: Timestep is 1.80565
1958: Timestep is 1.80565
146: Timestep is 1.80565
1815: Timestep is 1.80565
1204: Timestep is 1.80565
917: Timestep is 1.80565
1959: Timestep is 1.80565
631: Timestep is 1.80565
148: Timestep is 1.80565
1210: Timestep is 1.80565
334: Timestep is 1.80565
918: Timestep is 1.80565
634: Timestep is 1.80565
152: Timestep is 1.80565
1211: Timestep is 1.80565
339: Timestep is 1.80565
920: Timestep is 1.80565
635: Timestep is 1.80565
154: Timestep is 1.80565
1213: Timestep is 1.80565
341: Timestep is 1.80565
1539: Timestep is 1.80565
344: Timestep is 1.80565
1540: Timestep is 1.80565
1960: Timestep is 1.80565
1816: Timestep is 1.80565
1545: Timestep is 1.80565
921: Timestep is 1.80565
636: Timestep is 1.80565
1546: Timestep is 1.80565
1820: Timestep is 1.80565
1961: Timestep is 1.80565
638: Timestep is 1.80565
923: Timestep is 1.80565
639: Timestep is 1.80565
925: Timestep is 1.80565
1962: Timestep is 1.80565
1821: Timestep is 1.80565
1964: Timestep is 1.80565
1822: Timestep is 1.80565
642: Timestep is 1.80565
926: Timestep is 1.80565
155: Timestep is 1.80565
643: Timestep is 1.80565
346: Timestep is 1.80565
1965: Timestep is 1.80565
1823: Timestep is 1.80565
1215: Timestep is 1.80565
927: Timestep is 1.80565
157: Timestep is 1.80565
347: Timestep is 1.80565
1967: Timestep is 1.80565
1824: Timestep is 1.80565
647: Timestep is 1.80565
1217: Timestep is 1.80565
929: Timestep is 1.80565
158: Timestep is 1.80565
1547: Timestep is 1.80565
348: Timestep is 1.80565
1969: Timestep is 1.80565
1825: Timestep is 1.80565
159: Timestep is 1.80565
649: Timestep is 1.80565
1548: Timestep is 1.80565
1218: Timestep is 1.80565
350: Timestep is 1.80565
931: Timestep is 1.80565
161: Timestep is 1.80565
1560: Timestep is 1.80565
1219: Timestep is 1.80565
352: Timestep is 1.80565
1970: Timestep is 1.80565
1826: Timestep is 1.80565
162: Timestep is 1.80565
650: Timestep is 1.80565
1561: Timestep is 1.80565
1222: Timestep is 1.80565
354: Timestep is 1.80565
932: Timestep is 1.80565
168: Timestep is 1.80565
1223: Timestep is 1.80565
1830: Timestep is 1.80565
655: Timestep is 1.80565
1562: Timestep is 1.80565
1224: Timestep is 1.80565
356: Timestep is 1.80565
933: Timestep is 1.80565
657: Timestep is 1.80565
1563: Timestep is 1.80565
1971: Timestep is 1.80565
1832: Timestep is 1.80565
661: Timestep is 1.80565
1564: Timestep is 1.80565
935: Timestep is 1.80565
936: Timestep is 1.80565
1972: Timestep is 1.80565
1833: Timestep is 1.80565
1973: Timestep is 1.80565
1834: Timestep is 1.80565
1976: Timestep is 1.80565
1837: Timestep is 1.80565
358: Timestep is 1.80565
169: Timestep is 1.80565
664: Timestep is 1.80565
1565: Timestep is 1.80565
1225: Timestep is 1.80565
361: Timestep is 1.80565
939: Timestep is 1.80565
1838: Timestep is 1.80565
170: Timestep is 1.80565
1568: Timestep is 1.80565
1227: Timestep is 1.80565
362: Timestep is 1.80565
173: Timestep is 1.80565
1571: Timestep is 1.80565
1228: Timestep is 1.80565
363: Timestep is 1.80565
941: Timestep is 1.80565
175: Timestep is 1.80565
666: Timestep is 1.80565
1229: Timestep is 1.80565
365: Timestep is 1.80565
1839: Timestep is 1.80565
177: Timestep is 1.80565
1572: Timestep is 1.80565
1230: Timestep is 1.80565
366: Timestep is 1.80565
943: Timestep is 1.80565
179: Timestep is 1.80565
1232: Timestep is 1.80565
368: Timestep is 1.80565
1977: Timestep is 1.80565
182: Timestep is 1.80565
667: Timestep is 1.80565
1573: Timestep is 1.80565
1235: Timestep is 1.80565
944: Timestep is 1.80565
1840: Timestep is 1.80565
668: Timestep is 1.80565
1577: Timestep is 1.80565
1978: Timestep is 1.80565
669: Timestep is 1.80565
1580: Timestep is 1.80565
946: Timestep is 1.80565
1979: Timestep is 1.80565
1843: Timestep is 1.80565
670: Timestep is 1.80565
948: Timestep is 1.80565
1981: Timestep is 1.80565
1849: Timestep is 1.80565
672: Timestep is 1.80565
1983: Timestep is 1.80565
1851: Timestep is 1.80565
371: Timestep is 1.80565
1986: Timestep is 1.80565
1854: Timestep is 1.80565
1987: Timestep is 1.80565
183: Timestep is 1.80565
