0: output to qw.dmc.o
823: Timestep is 1.15784007352941
1119: Timestep is 1.15784007352941
1590: Timestep is 1.15784007352941
576: Timestep is 1.15784007352941
1914: Timestep is 1.15784007352941
281: Timestep is 1.15784007352941
824: Timestep is 1.15784007352941
1120: Timestep is 1.15784007352941
577: Timestep is 1.15784007352941
224: Timestep is 1.15784007352941
1915: Timestep is 1.15784007352941
1593: Timestep is 1.15784007352941
579: Timestep is 1.15784007352941
226: Timestep is 1.15784007352941
1678: Timestep is 1.15784007352941
233: Timestep is 1.15784007352941
1122: Timestep is 1.15784007352941
1597: Timestep is 1.15784007352941
1680: Timestep is 1.15784007352941
1123: Timestep is 1.15784007352941
1603: Timestep is 1.15784007352941
240: Timestep is 1.15784007352941
282: Timestep is 1.15784007352941
825: Timestep is 1.15784007352941
1681: Timestep is 1.15784007352941
580: Timestep is 1.15784007352941
242: Timestep is 1.15784007352941
1917: Timestep is 1.15784007352941
1124: Timestep is 1.15784007352941
1605: Timestep is 1.15784007352941
1683: Timestep is 1.15784007352941
581: Timestep is 1.15784007352941
243: Timestep is 1.15784007352941
1918: Timestep is 1.15784007352941
283: Timestep is 1.15784007352941
826: Timestep is 1.15784007352941
582: Timestep is 1.15784007352941
244: Timestep is 1.15784007352941
1919: Timestep is 1.15784007352941
284: Timestep is 1.15784007352941
827: Timestep is 1.15784007352941
1125: Timestep is 1.15784007352941
1611: Timestep is 1.15784007352941
584: Timestep is 1.15784007352941
1920: Timestep is 1.15784007352941
285: Timestep is 1.15784007352941
828: Timestep is 1.15784007352941
1126: Timestep is 1.15784007352941
1615: Timestep is 1.15784007352941
585: Timestep is 1.15784007352941
1921: Timestep is 1.15784007352941
286: Timestep is 1.15784007352941
830: Timestep is 1.15784007352941
1129: Timestep is 1.15784007352941
1618: Timestep is 1.15784007352941
1923: Timestep is 1.15784007352941
287: Timestep is 1.15784007352941
832: Timestep is 1.15784007352941
1131: Timestep is 1.15784007352941
1925: Timestep is 1.15784007352941
288: Timestep is 1.15784007352941
1684: Timestep is 1.15784007352941
