0: output to qw.linear.o
Could not open qw.linear.config. Generating configurations from scratch
1042: Timestep is 2.07386
1723: Timestep is 2.07386
1047: Timestep is 2.07386
321: Timestep is 2.07386
1724: Timestep is 2.07386
609: Timestep is 2.07386
1971: Timestep is 2.07386
1420: Timestep is 2.07386
328: Timestep is 2.07386
610: Timestep is 2.07386
329: Timestep is 2.07386
612: Timestep is 2.07386
1972: Timestep is 2.07386
330: Timestep is 2.07386
613: Timestep is 2.07386
1973: Timestep is 2.07386
1974: Timestep is 2.07386
1421: Timestep is 2.07386
331: Timestep is 2.07386
1159: Timestep is 2.07386
614: Timestep is 2.07386
1976: Timestep is 2.07386
1422: Timestep is 2.07386
1048: Timestep is 2.07386
332: Timestep is 2.07386
615: Timestep is 2.07386
1977: Timestep is 2.07386
1160: Timestep is 2.07386
334: Timestep is 2.07386
1050: Timestep is 2.07386
618: Timestep is 2.07386
1978: Timestep is 2.07386
1424: Timestep is 2.07386
46: Timestep is 2.07386
1161: Timestep is 2.07386
1726: Timestep is 2.07386
47: Timestep is 2.07386
1425: Timestep is 2.07386
1053: Timestep is 2.07386
48: Timestep is 2.07386
1164: Timestep is 2.07386
1727: Timestep is 2.07386
49: Timestep is 2.07386
1165: Timestep is 2.07386
1729: Timestep is 2.07386
1426: Timestep is 2.07386
1054: Timestep is 2.07386
50: Timestep is 2.07386
1166: Timestep is 2.07386
1731: Timestep is 2.07386
1427: Timestep is 2.07386
1056: Timestep is 2.07386
51: Timestep is 2.07386
1167: Timestep is 2.07386
1733: Timestep is 2.07386
1060: Timestep is 2.07386
52: Timestep is 2.07386
1734: Timestep is 2.07386
1065: Timestep is 2.07386
1735: Timestep is 2.07386
335: Timestep is 2.07386
619: Timestep is 2.07386
1980: Timestep is 2.07386
336: Timestep is 2.07386
1428: Timestep is 2.07386
1168: Timestep is 2.07386
620: Timestep is 2.07386
1981: Timestep is 2.07386
337: Timestep is 2.07386
621: Timestep is 2.07386
1982: Timestep is 2.07386
1429: Timestep is 2.07386
338: Timestep is 2.07386
622: Timestep is 2.07386
1983: Timestep is 2.07386
339: Timestep is 2.07386
623: Timestep is 2.07386
1984: Timestep is 2.07386
1430: Timestep is 2.07386
624: Timestep is 2.07386
1986: Timestep is 2.07386
342: Timestep is 2.07386
1169: Timestep is 2.07386
57: Timestep is 2.07386
1431: Timestep is 2.07386
1987: Timestep is 2.07386
63: Timestep is 2.07386
1170: Timestep is 2.07386
1736: Timestep is 2.07386
1432: Timestep is 2.07386
1069: Timestep is 2.07386
